date,store_nbr,item_nbr,units
2012-01-11,1,40,4
2012-01-11,1,51,3
2012-01-11,2,5,91
2012-01-11,2,11,2
2012-01-11,2,44,123
2012-01-11,3,45,75
2012-01-11,4,9,57
2012-01-11,4,27,11
2012-01-11,4,90,2
2012-01-11,5,16,44
2012-01-11,5,20,3
2012-01-11,5,32,1
2012-01-11,5,37,11
2012-01-11,6,9,8
2012-01-11,6,45,37
2012-01-11,7,5,54
2012-01-11,7,7,6
2012-01-11,7,23,8
2012-01-11,8,5,61
2012-01-11,8,23,9
2012-01-11,8,59,1
2012-01-11,9,5,77
2012-01-11,9,10,2
2012-01-11,9,45,79
2012-01-11,10,5,48
2012-01-11,10,37,11
2012-01-11,11,9,38
2012-01-11,11,61,3
2012-01-11,11,68,22
2012-01-11,12,16,26
2012-01-11,12,37,25
2012-01-11,13,5,125
2012-01-11,13,36,92
2012-01-11,13,46,3
2012-01-11,13,93,2
2012-01-11,14,9,18
2012-01-11,14,25,13
2012-01-11,15,45,73
2012-01-11,16,16,51
2012-01-11,17,37,67
2012-01-11,17,71,2
2012-01-11,18,5,9
2012-01-11,18,37,10
2012-01-11,19,16,17
2012-01-11,19,83,4
2012-01-11,20,5,73
2012-01-11,20,41,28
2012-01-11,20,74,13
2012-01-11,21,5,38
2012-01-11,21,44,83
2012-01-11,22,9,10
2012-01-11,22,68,55
2012-01-11,23,5,16
2012-01-11,23,29,1
2012-01-11,23,45,32
2012-01-11,24,6,21
2012-01-11,24,43,61
2012-01-11,25,9,50
2012-01-11,25,45,72
2012-01-11,25,81,10
2012-01-11,26,5,54
2012-01-11,26,45,50
2012-01-11,27,9,24
2012-01-11,27,68,47
2012-01-11,28,5,92
2012-01-11,28,45,55
2012-01-11,29,8,13
2012-01-11,29,41,23
2012-01-11,29,45,71
2012-01-11,29,56,1
2012-01-11,30,16,65
2012-01-11,30,49,6
2012-01-11,30,51,1
2012-01-11,30,65,2
2012-01-11,31,9,81
2012-01-11,31,45,38
2012-01-11,32,9,82
2012-01-11,32,45,35
2012-01-11,32,51,2
2012-01-11,32,58,4
2012-01-11,33,9,97
2012-01-11,33,92,3
2012-01-11,34,9,88
2012-01-11,34,31,4
2012-01-11,34,45,121
2012-01-11,34,52,3
2012-01-11,36,9,39
2012-01-11,36,30,3
2012-01-11,36,44,103
2012-01-11,37,5,40
2012-01-11,37,45,38
2012-01-11,37,53,3
2012-01-11,38,9,82
2012-01-11,38,45,86
2012-01-11,39,36,14
2012-01-11,40,5,79
2012-01-11,40,45,29
2012-01-11,40,51,3
2012-01-11,40,55,5
2012-01-11,41,16,41
2012-01-11,41,61,4
2012-01-11,41,68,66
2012-01-11,42,5,57
2012-01-11,42,45,65
2012-01-11,42,82,1
2012-01-11,43,16,55
2012-01-11,43,37,17
2012-01-11,44,5,23
2012-01-11,44,68,36
2012-01-11,45,9,10
2012-01-12,1,9,32
2012-01-12,1,28,2
2012-01-12,1,51,4
2012-01-12,1,93,3
2012-01-12,2,5,76
2012-01-12,2,44,81
2012-01-12,2,85,1
2012-01-12,3,5,25
2012-01-12,3,45,68
2012-01-12,4,9,73
2012-01-12,4,27,7
2012-01-12,4,90,1
2012-01-12,5,16,36
2012-01-12,5,20,1
2012-01-12,5,37,16
2012-01-12,5,93,1
2012-01-12,6,9,56
2012-01-12,6,45,43
2012-01-12,7,5,129
2012-01-12,7,7,3
2012-01-12,7,23,15
2012-01-12,8,5,80
2012-01-12,8,23,5
2012-01-12,8,59,3
2012-01-12,9,5,129
2012-01-12,9,45,54
2012-01-12,10,5,61
2012-01-12,10,37,19
2012-01-12,11,9,43
2012-01-12,11,61,2
2012-01-12,11,68,37
2012-01-12,12,16,41
2012-01-12,12,37,27
2012-01-12,12,79,2
2012-01-12,12,93,1
2012-01-12,13,36,76
2012-01-12,13,46,4
2012-01-12,14,9,11
2012-01-12,14,25,16
2012-01-12,15,5,58
2012-01-12,15,17,1
2012-01-12,15,45,77
2012-01-12,15,61,1
2012-01-12,15,93,4
2012-01-12,16,16,31
2012-01-12,16,25,111
2012-01-12,16,39,6
2012-01-12,17,37,82
2012-01-12,18,5,36
2012-01-12,18,37,6
2012-01-12,19,16,7
2012-01-12,19,39,4
2012-01-12,19,83,2
2012-01-12,20,5,112
2012-01-12,20,41,23
2012-01-12,20,74,2
2012-01-12,21,5,26
2012-01-12,21,44,70
2012-01-12,22,9,23
2012-01-12,22,68,60
2012-01-12,23,5,17
2012-01-12,23,45,29
2012-01-12,24,6,48
2012-01-12,24,43,59
2012-01-12,24,76,1
2012-01-12,25,9,55
2012-01-12,25,45,102
2012-01-12,25,81,9
2012-01-12,25,84,1
2012-01-12,26,5,47
2012-01-12,26,45,40
2012-01-12,27,9,15
2012-01-12,27,21,4
2012-01-12,27,68,39
2012-01-12,28,5,54
2012-01-12,28,45,56
2012-01-12,29,8,24
2012-01-12,29,41,19
2012-01-12,29,45,72
2012-01-12,29,56,6
2012-01-12,30,16,60
2012-01-12,30,49,22
2012-01-12,30,51,31
2012-01-12,30,65,1
2012-01-12,31,9,87
2012-01-12,31,45,61
2012-01-12,32,9,76
2012-01-12,32,19,1
2012-01-12,32,45,40
2012-01-12,32,51,2
2012-01-12,32,58,1
2012-01-12,33,9,97
2012-01-12,34,9,49
2012-01-12,34,31,2
2012-01-12,34,45,82
2012-01-12,36,9,132
2012-01-12,36,30,1
2012-01-12,36,44,107
2012-01-12,37,5,41
2012-01-12,37,45,62
2012-01-12,38,9,55
2012-01-12,38,45,86
2012-01-12,38,93,1
2012-01-12,39,9,24
2012-01-12,39,36,15
2012-01-12,40,5,101
2012-01-12,40,45,52
2012-01-12,40,51,1
2012-01-12,40,55,3
2012-01-12,41,16,46
2012-01-12,41,68,85
2012-01-12,42,5,41
2012-01-12,42,45,68
2012-01-12,42,82,1
2012-01-12,43,16,63
2012-01-12,43,37,34
2012-01-12,44,5,16
2012-01-12,44,68,55
2012-01-12,45,9,16
2012-01-13,1,9,29
2012-01-13,1,28,3
2012-01-13,1,40,1
2012-01-13,1,51,5
2012-01-13,2,5,89
2012-01-13,2,44,102
2012-01-13,3,5,84
2012-01-13,3,45,70
2012-01-13,4,9,67
2012-01-13,4,27,6
2012-01-13,5,16,49
2012-01-13,5,20,3
2012-01-13,5,32,3
2012-01-13,5,37,14
2012-01-13,6,9,25
2012-01-13,6,45,46
2012-01-13,7,5,104
2012-01-13,7,7,1
2012-01-13,7,23,17
2012-01-13,8,5,30
2012-01-13,8,23,12
2012-01-13,9,5,71
2012-01-13,9,45,75
2012-01-13,10,5,55
2012-01-13,10,21,2
2012-01-13,10,37,13
2012-01-13,10,86,1
2012-01-13,10,93,2
2012-01-13,11,9,68
2012-01-13,11,61,1
2012-01-13,11,68,39
2012-01-13,11,86,2
2012-01-13,12,16,34
2012-01-13,12,37,38
2012-01-13,13,36,94
2012-01-13,13,46,5
2012-01-13,13,93,2
2012-01-13,14,9,21
2012-01-13,14,25,23
2012-01-13,15,5,72
2012-01-13,15,61,2
2012-01-13,16,16,43
2012-01-13,16,39,2
2012-01-13,17,37,70
2012-01-13,18,5,8
2012-01-13,18,37,10
2012-01-13,19,16,24
2012-01-13,19,39,2
2012-01-13,19,83,8
2012-01-13,20,5,70
2012-01-13,20,18,2
2012-01-13,20,41,26
2012-01-13,21,5,32
2012-01-13,21,44,64
2012-01-13,21,91,2
2012-01-13,22,9,53
2012-01-13,22,68,56
2012-01-13,22,93,11
2012-01-13,23,5,23
2012-01-13,23,29,1
2012-01-13,23,45,29
2012-01-13,24,6,80
2012-01-13,24,43,97
2012-01-13,24,76,1
2012-01-13,25,9,127
2012-01-13,25,45,114
2012-01-13,25,81,14
2012-01-13,26,5,42
2012-01-13,26,45,44
2012-01-13,27,9,40
2012-01-13,27,21,1
2012-01-13,27,68,69
2012-01-13,27,80,1
2012-01-13,28,5,49
2012-01-13,28,35,1
2012-01-13,28,45,48
2012-01-13,29,8,17
2012-01-13,29,41,17
2012-01-13,29,45,83
2012-01-13,29,56,2
2012-01-13,30,16,62
2012-01-13,30,49,1
2012-01-13,31,9,67
2012-01-13,31,45,75
2012-01-13,32,9,14
2012-01-13,32,19,1
2012-01-13,32,45,49
2012-01-13,32,51,1
2012-01-13,32,58,4
2012-01-13,34,9,19
2012-01-13,34,31,5
2012-01-13,34,45,125
2012-01-13,34,52,1
2012-01-13,34,93,1
2012-01-13,36,9,99
2012-01-13,36,30,1
2012-01-13,36,44,98
2012-01-13,37,5,90
2012-01-13,37,45,71
2012-01-13,38,9,59
2012-01-13,38,45,104
2012-01-13,39,9,19
2012-01-13,39,36,9
2012-01-13,40,5,44
2012-01-13,40,45,63
2012-01-13,40,51,1
2012-01-13,40,55,2
2012-01-13,41,16,74
2012-01-13,41,61,3
2012-01-13,41,68,81
2012-01-13,42,5,63
2012-01-13,42,45,71
2012-01-13,42,82,1
2012-01-13,43,16,70
2012-01-13,43,37,38
2012-01-13,44,5,40
2012-01-13,44,62,2
2012-01-13,44,68,66
2012-01-13,45,9,7
2012-01-14,1,9,48
2012-01-14,1,28,3
2012-01-14,1,51,1
2012-01-14,2,5,75
2012-01-14,2,11,3
2012-01-14,3,5,108
2012-01-14,3,45,98
2012-01-14,4,9,103
2012-01-14,4,27,20
2012-01-14,5,16,65
2012-01-14,5,37,32
2012-01-14,6,9,26
2012-01-14,6,45,66
2012-01-14,7,5,40
2012-01-14,7,7,1
2012-01-14,7,23,21
2012-01-14,7,93,2
2012-01-14,8,5,56
2012-01-14,8,23,9
2012-01-14,8,59,2
2012-01-14,9,10,2
2012-01-14,9,45,92
2012-01-14,10,37,18
2012-01-14,11,9,59
2012-01-14,11,61,6
2012-01-14,11,68,73
2012-01-14,12,16,53
2012-01-14,12,37,50
2012-01-14,12,79,1
2012-01-14,13,5,121
2012-01-14,13,36,104
2012-01-14,13,46,3
2012-01-14,14,9,18
2012-01-14,14,25,22
2012-01-14,15,61,3
2012-01-14,15,93,4
2012-01-14,16,16,56
2012-01-14,17,37,74
2012-01-14,17,71,1
2012-01-14,18,5,12
2012-01-14,18,37,8
2012-01-14,19,16,37
2012-01-14,19,39,2
2012-01-14,19,69,2
2012-01-14,19,83,10
2012-01-14,20,5,128
2012-01-14,20,41,32
2012-01-14,20,74,4
2012-01-14,21,5,35
2012-01-14,21,44,88
2012-01-14,22,68,63
2012-01-14,23,5,34
2012-01-14,23,45,47
2012-01-14,24,43,74
2012-01-14,24,60,3
2012-01-14,24,76,1
2012-01-14,25,12,1
2012-01-14,25,45,122
2012-01-14,25,81,16
2012-01-14,26,5,37
2012-01-14,26,45,55
2012-01-14,27,9,32
2012-01-14,27,21,1
2012-01-14,27,68,74
2012-01-14,28,5,34
2012-01-14,28,35,3
2012-01-14,28,45,58
2012-01-14,29,8,15
2012-01-14,29,41,45
2012-01-14,29,45,100
2012-01-14,29,56,5
2012-01-14,30,16,83
2012-01-14,31,9,64
2012-01-14,31,45,79
2012-01-14,32,9,47
2012-01-14,32,19,2
2012-01-14,32,45,78
2012-01-14,32,58,1
2012-01-14,33,9,121
2012-01-14,33,85,1
2012-01-14,34,9,54
2012-01-14,34,31,3
2012-01-14,34,45,129
2012-01-14,36,9,56
2012-01-14,36,30,1
2012-01-14,36,44,110
2012-01-14,37,5,86
2012-01-14,37,45,79
2012-01-14,37,53,5
2012-01-14,38,9,31
2012-01-14,38,45,119
2012-01-14,39,9,5
2012-01-14,39,36,9
2012-01-14,40,45,112
2012-01-14,40,55,3
2012-01-14,41,16,46
2012-01-14,41,61,4
2012-01-14,41,68,113
2012-01-14,42,5,76
2012-01-14,42,45,70
2012-01-14,42,82,1
2012-01-14,43,16,81
2012-01-14,43,37,50
2012-01-14,44,5,65
2012-01-14,44,62,1
2012-01-14,44,68,107
2012-01-14,45,9,12
2012-01-15,1,9,40
2012-01-15,1,28,1
2012-01-15,1,40,1
2012-01-15,1,89,2
2012-01-15,2,11,2
2012-01-15,3,45,98
2012-01-15,4,9,87
2012-01-15,4,27,7
2012-01-15,4,90,3
2012-01-15,5,16,52
2012-01-15,5,32,4
2012-01-15,5,37,15
2012-01-15,6,9,55
2012-01-15,6,45,57
2012-01-15,7,7,2
2012-01-15,7,23,27
2012-01-15,8,5,31
2012-01-15,8,23,16
2012-01-15,9,45,102
2012-01-15,10,5,68
2012-01-15,10,37,25
2012-01-15,11,9,78
2012-01-15,11,61,5
2012-01-15,11,68,59
2012-01-15,12,16,45
2012-01-15,12,37,36
2012-01-15,12,79,2
2012-01-15,13,46,4
2012-01-15,14,9,39
2012-01-15,14,25,10
2012-01-15,14,93,9
2012-01-15,15,5,118
2012-01-15,15,49,1
2012-01-15,15,61,1
2012-01-15,16,16,42
2012-01-15,16,39,1
2012-01-15,17,37,78
2012-01-15,18,5,16
2012-01-15,18,37,12
2012-01-15,19,16,35
2012-01-15,19,69,2
2012-01-15,19,83,12
2012-01-15,20,5,75
2012-01-15,20,18,1
2012-01-15,20,41,36
2012-01-15,20,74,5
2012-01-15,20,93,2
2012-01-15,21,5,42
2012-01-15,21,44,86
2012-01-15,22,9,81
2012-01-15,22,68,59
2012-01-15,22,93,2
2012-01-15,23,5,58
2012-01-15,23,45,45
2012-01-15,23,56,3
2012-01-15,24,6,42
2012-01-15,24,43,80
2012-01-15,24,60,2
2012-01-15,24,76,1
2012-01-15,25,81,15
2012-01-15,26,5,67
2012-01-15,26,45,77
2012-01-15,27,9,56
2012-01-15,27,21,1
2012-01-15,27,68,52
2012-01-15,27,80,1
2012-01-15,28,5,47
2012-01-15,28,35,1
2012-01-15,28,45,36
2012-01-15,29,8,32
2012-01-15,29,41,24
2012-01-15,29,45,89
2012-01-15,29,56,6
2012-01-15,30,16,89
2012-01-15,31,9,54
2012-01-15,31,45,42
2012-01-15,32,9,67
2012-01-15,32,45,66
2012-01-15,32,51,1
2012-01-15,32,58,6
2012-01-15,34,9,49
2012-01-15,34,45,106
2012-01-15,34,52,1
2012-01-15,36,9,75
2012-01-15,36,30,2
2012-01-15,36,44,109
2012-01-15,37,5,80
2012-01-15,37,45,88
2012-01-15,38,9,35
2012-01-15,38,45,95
2012-01-15,38,52,2
2012-01-15,39,9,14
2012-01-15,39,36,4
2012-01-15,40,5,111
2012-01-15,40,45,88
2012-01-15,40,55,4
2012-01-15,41,16,61
2012-01-15,41,61,4
2012-01-15,41,68,89
2012-01-15,42,5,32
2012-01-15,42,45,105
2012-01-15,43,16,38
2012-01-15,43,37,7
2012-01-15,43,73,1
2012-01-15,44,5,49
2012-01-15,44,68,86
2012-01-15,45,9,11
2012-01-16,1,9,31
2012-01-16,1,28,6
2012-01-16,1,51,1
2012-01-16,2,5,37
2012-01-16,2,44,121
2012-01-16,2,93,3
2012-01-16,3,5,123
2012-01-16,3,45,76
2012-01-16,4,9,12
2012-01-16,4,27,3
2012-01-16,4,90,2
2012-01-16,5,16,28
2012-01-16,5,20,2
2012-01-16,5,37,20
2012-01-16,5,93,3
2012-01-16,6,9,51
2012-01-16,6,45,69
2012-01-16,7,7,2
2012-01-16,7,23,21
2012-01-16,8,5,16
2012-01-16,8,23,11
2012-01-16,8,59,2
2012-01-16,9,5,127
2012-01-16,9,10,2
2012-01-16,9,45,88
2012-01-16,10,5,128
2012-01-16,10,21,3
2012-01-16,10,37,26
2012-01-16,11,9,37
2012-01-16,11,61,2
2012-01-16,11,68,100
2012-01-16,11,86,1
2012-01-16,12,16,50
2012-01-16,12,37,37
2012-01-16,13,36,118
2012-01-16,13,46,7
2012-01-16,14,25,1
2012-01-16,15,5,64
2012-01-16,15,45,112
2012-01-16,15,49,1
2012-01-16,15,61,2
2012-01-16,15,93,1
2012-01-16,16,16,45
2012-01-16,16,85,2
2012-01-16,17,37,73
2012-01-16,18,5,19
2012-01-16,18,37,13
2012-01-16,19,16,27
2012-01-16,19,69,2
2012-01-16,19,83,12
2012-01-16,20,5,79
2012-01-16,20,41,26
2012-01-16,21,5,19
2012-01-16,21,44,84
2012-01-16,21,91,5
2012-01-16,22,9,24
2012-01-16,22,68,39
2012-01-16,23,5,42
2012-01-16,23,29,1
2012-01-16,23,45,42
2012-01-16,23,56,6
2012-01-16,24,6,25
2012-01-16,24,43,83
2012-01-16,24,60,4
2012-01-16,25,9,115
2012-01-16,25,45,101
2012-01-16,25,81,15
2012-01-16,26,5,79
2012-01-16,26,45,55
2012-01-16,27,9,34
2012-01-16,27,21,3
2012-01-16,27,68,76
2012-01-16,28,5,38
2012-01-16,28,35,2
2012-01-16,28,45,61
2012-01-16,29,8,33
2012-01-16,29,41,26
2012-01-16,29,45,89
2012-01-16,30,16,68
2012-01-16,30,49,1
2012-01-16,30,65,1
2012-01-16,31,9,47
2012-01-16,31,45,65
2012-01-16,32,9,32
2012-01-16,32,45,40
2012-01-16,32,51,2
2012-01-16,33,9,71
2012-01-16,34,9,25
2012-01-16,34,45,113
2012-01-16,34,52,2
2012-01-16,36,9,36
2012-01-16,36,30,1
2012-01-16,36,44,99
2012-01-16,37,5,77
2012-01-16,37,45,74
2012-01-16,38,9,9
2012-01-16,38,45,105
2012-01-16,39,9,17
2012-01-16,39,36,20
2012-01-16,40,5,101
2012-01-16,40,45,86
2012-01-16,41,16,38
2012-01-16,41,61,7
2012-01-16,41,68,97
2012-01-16,42,5,37
2012-01-16,42,45,76
2012-01-16,42,82,1
2012-01-16,43,16,57
2012-01-16,43,37,30
2012-01-16,43,73,1
2012-01-16,44,5,58
2012-01-16,44,62,2
2012-01-16,44,68,49
2012-01-16,45,9,21
2012-01-16,45,34,1
2012-01-17,1,9,40
2012-01-17,2,5,55
2012-01-17,2,44,87
2012-01-17,2,93,1
2012-01-17,3,5,87
2012-01-17,3,45,63
2012-01-17,4,9,37
2012-01-17,4,27,4
2012-01-17,5,16,17
2012-01-17,5,20,1
2012-01-17,5,32,1
2012-01-17,5,37,17
2012-01-17,6,9,70
2012-01-17,6,45,59
2012-01-17,7,5,66
2012-01-17,7,23,13
2012-01-17,8,5,4
2012-01-17,8,23,11
2012-01-17,8,59,1
2012-01-17,8,93,2
2012-01-17,9,5,93
2012-01-17,9,45,70
2012-01-17,10,5,57
2012-01-17,10,37,11
2012-01-17,11,9,30
2012-01-17,11,61,2
2012-01-17,11,68,44
2012-01-17,12,16,29
2012-01-17,12,37,24
2012-01-17,13,36,80
2012-01-17,13,46,2
2012-01-17,14,9,18
2012-01-17,14,25,9
2012-01-17,15,5,58
2012-01-17,15,45,88
2012-01-17,15,49,1
2012-01-17,15,61,2
2012-01-17,15,93,2
2012-01-17,16,16,27
2012-01-17,16,25,114
2012-01-17,16,39,3
2012-01-17,17,37,51
2012-01-17,18,5,31
2012-01-17,18,37,9
2012-01-17,19,16,10
2012-01-17,19,69,1
2012-01-17,19,83,6
2012-01-17,20,5,85
2012-01-17,20,41,24
2012-01-17,21,5,35
2012-01-17,21,44,60
2012-01-17,21,91,2
2012-01-17,22,68,45
2012-01-17,22,93,4
2012-01-17,23,5,28
2012-01-17,23,29,1
2012-01-17,23,45,30
2012-01-17,23,56,3
2012-01-17,24,6,26
2012-01-17,24,43,56
2012-01-17,24,60,2
2012-01-17,25,12,1
2012-01-17,25,45,65
2012-01-17,25,81,17
2012-01-17,26,5,92
2012-01-17,26,45,41
2012-01-17,27,9,40
2012-01-17,27,68,69
2012-01-17,27,93,2
2012-01-17,28,5,25
2012-01-17,28,45,56
2012-01-17,29,8,31
2012-01-17,29,41,29
2012-01-17,29,45,64
2012-01-17,30,16,24
2012-01-17,31,9,42
2012-01-17,31,45,38
2012-01-17,32,9,48
2012-01-17,32,45,45
2012-01-17,32,51,2
2012-01-17,32,58,3
2012-01-17,33,9,120
2012-01-17,34,9,38
2012-01-17,34,45,86
2012-01-17,34,52,2
2012-01-17,36,9,24
2012-01-17,36,44,106
2012-01-17,37,5,36
2012-01-17,37,45,41
2012-01-17,37,53,1
2012-01-17,38,45,76
2012-01-17,38,52,1
2012-01-17,39,9,12
2012-01-17,39,36,5
2012-01-17,40,5,46
2012-01-17,40,45,54
2012-01-17,41,16,26
2012-01-17,41,68,93
2012-01-17,42,5,41
2012-01-17,42,45,75
2012-01-17,42,82,4
2012-01-17,43,16,32
2012-01-17,43,37,13
2012-01-17,44,5,51
2012-01-17,44,68,71
2012-01-17,45,9,2
2012-01-18,1,9,21
2012-01-18,1,28,1
2012-01-18,2,5,90
2012-01-18,2,44,94
2012-01-18,3,5,36
2012-01-18,3,45,84
2012-01-18,4,9,34
2012-01-18,4,27,9
2012-01-18,4,90,3
2012-01-18,5,16,22
2012-01-18,5,20,1
2012-01-18,5,37,17
2012-01-18,6,9,21
2012-01-18,6,45,53
2012-01-18,7,7,1
2012-01-18,7,23,19
2012-01-18,8,5,11
2012-01-18,8,23,9
2012-01-18,9,5,77
2012-01-18,9,10,2
2012-01-18,9,45,37
2012-01-18,10,5,72
2012-01-18,10,37,11
2012-01-18,11,9,39
2012-01-18,11,68,27
2012-01-18,12,16,24
2012-01-18,12,37,16
2012-01-18,12,86,1
2012-01-18,13,36,86
2012-01-18,13,46,2
2012-01-18,13,93,2
2012-01-18,14,9,3
2012-01-18,14,25,14
2012-01-18,14,93,6
2012-01-18,15,5,44
2012-01-18,15,45,106
2012-01-18,15,61,2
2012-01-18,15,93,3
2012-01-18,16,16,26
2012-01-18,17,37,45
2012-01-18,17,71,3
2012-01-18,18,5,15
2012-01-18,18,37,9
2012-01-18,19,16,22
2012-01-18,19,83,6
2012-01-18,20,5,52
2012-01-18,20,18,1
2012-01-18,20,41,16
2012-01-18,21,5,80
2012-01-18,21,44,77
2012-01-18,22,9,17
2012-01-18,22,68,45
2012-01-18,23,5,51
2012-01-18,23,45,24
2012-01-18,23,56,5
2012-01-18,24,6,8
2012-01-18,24,43,55
2012-01-18,24,60,1
2012-01-18,24,76,1
2012-01-18,25,9,78
2012-01-18,25,45,74
2012-01-18,25,81,14
2012-01-18,26,5,40
2012-01-18,26,45,48
2012-01-18,27,9,21
2012-01-18,27,21,1
2012-01-18,27,68,32
2012-01-18,28,5,31
2012-01-18,28,35,4
2012-01-18,28,45,53
2012-01-18,29,8,25
2012-01-18,29,41,23
2012-01-18,29,45,77
2012-01-18,29,56,6
2012-01-18,30,16,19
2012-01-18,31,9,65
2012-01-18,31,45,71
2012-01-18,31,93,2
2012-01-18,32,9,32
2012-01-18,32,45,45
2012-01-18,32,51,1
2012-01-18,33,9,64
2012-01-18,33,85,1
2012-01-18,34,9,52
2012-01-18,34,45,75
2012-01-18,34,52,3
2012-01-18,36,9,51
2012-01-18,36,30,3
2012-01-18,36,44,107
2012-01-18,37,5,47
2012-01-18,37,45,49
2012-01-18,37,53,3
2012-01-18,38,45,81
2012-01-18,39,9,2
2012-01-18,39,36,13
2012-01-18,40,5,35
2012-01-18,40,45,46
2012-01-18,41,16,27
2012-01-18,41,61,1
2012-01-18,41,68,56
2012-01-18,42,5,42
2012-01-18,42,45,83
2012-01-18,42,82,2
2012-01-18,43,16,31
2012-01-18,43,37,21
2012-01-18,43,93,1
2012-01-18,44,5,45
2012-01-18,44,68,69
2012-01-18,45,9,26
2012-01-18,45,34,1
2012-01-19,1,9,35
2012-01-19,1,28,1
2012-01-19,1,40,1
2012-01-19,1,51,3
2012-01-19,2,5,38
2012-01-19,2,11,3
2012-01-19,2,44,104
2012-01-19,3,5,51
2012-01-19,3,45,59
2012-01-19,4,9,38
2012-01-19,4,27,4
2012-01-19,5,16,20
2012-01-19,5,32,2
2012-01-19,5,37,15
2012-01-19,6,9,21
2012-01-19,6,45,50
2012-01-19,7,5,110
2012-01-19,7,7,5
2012-01-19,7,23,14
2012-01-19,8,5,24
2012-01-19,8,23,7
2012-01-19,9,5,119
2012-01-19,9,45,57
2012-01-19,9,93,2
2012-01-19,10,5,81
2012-01-19,10,21,3
2012-01-19,10,37,18
2012-01-19,10,93,7
2012-01-19,11,9,35
2012-01-19,11,61,1
2012-01-19,11,68,42
2012-01-19,12,16,32
2012-01-19,12,37,15
2012-01-19,13,5,72
2012-01-19,13,36,84
2012-01-19,13,46,2
2012-01-19,14,9,39
2012-01-19,14,25,21
2012-01-19,15,5,133
2012-01-19,15,45,93
2012-01-19,15,49,1
2012-01-19,15,61,1
2012-01-19,16,16,36
2012-01-19,17,9,97
2012-01-19,17,37,39
2012-01-19,17,71,5
2012-01-19,18,5,5
2012-01-19,18,37,4
2012-01-19,19,16,14
2012-01-19,19,69,1
2012-01-19,19,83,3
2012-01-19,20,5,85
2012-01-19,20,41,24
2012-01-19,21,5,38
2012-01-19,21,44,68
2012-01-19,22,9,68
2012-01-19,22,68,47
2012-01-19,23,5,62
2012-01-19,23,29,1
2012-01-19,23,45,27
2012-01-19,23,56,4
2012-01-19,24,6,42
2012-01-19,24,43,63
2012-01-19,25,9,109
2012-01-19,25,45,76
2012-01-19,25,81,14
2012-01-19,26,5,42
2012-01-19,26,45,52
2012-01-19,27,9,40
2012-01-19,27,21,1
2012-01-19,27,68,43
2012-01-19,28,35,1
2012-01-19,28,45,61
2012-01-19,29,8,13
2012-01-19,29,41,27
2012-01-19,29,45,65
2012-01-19,29,56,5
2012-01-19,30,16,28
2012-01-19,30,51,6
2012-01-19,31,9,63
2012-01-19,31,45,97
2012-01-19,32,45,55
2012-01-19,32,58,1
2012-01-19,33,9,97
2012-01-19,34,9,15
2012-01-19,34,31,1
2012-01-19,34,45,96
2012-01-19,36,9,48
2012-01-19,36,44,74
2012-01-19,37,5,32
2012-01-19,37,45,49
2012-01-19,38,9,77
2012-01-19,38,45,78
2012-01-19,38,52,2
2012-01-19,39,9,1
2012-01-19,39,36,12
2012-01-19,40,5,49
2012-01-19,40,45,42
2012-01-19,41,16,30
2012-01-19,41,61,1
2012-01-19,41,68,85
2012-01-19,42,5,6
2012-01-19,42,45,73
2012-01-19,42,82,2
2012-01-19,43,16,27
2012-01-19,43,37,32
2012-01-19,44,5,42
2012-01-19,44,62,5
2012-01-19,44,68,46
2012-01-19,45,9,14
2012-01-19,45,34,1
2012-01-20,1,9,38
2012-01-20,1,28,4
2012-01-20,1,40,2
2012-01-20,1,51,9
2012-01-20,2,5,38
2012-01-20,2,44,115
2012-01-20,2,93,2
2012-01-20,3,5,60
2012-01-20,3,45,66
2012-01-20,3,93,1
2012-01-20,4,9,72
2012-01-20,4,27,5
2012-01-20,5,16,36
2012-01-20,5,20,2
2012-01-20,5,37,14
2012-01-20,6,9,16
2012-01-20,6,45,55
2012-01-20,7,5,34
2012-01-20,7,7,1
2012-01-20,7,23,17
2012-01-20,8,5,30
2012-01-20,8,23,12
2012-01-20,8,59,1
2012-01-20,9,5,42
2012-01-20,9,45,65
2012-01-20,9,93,1
2012-01-20,10,5,72
2012-01-20,10,37,14
2012-01-20,11,9,60
2012-01-20,11,61,2
2012-01-20,11,68,46
2012-01-20,12,16,36
2012-01-20,12,37,35
2012-01-20,12,79,3
2012-01-20,13,36,83
2012-01-20,13,46,6
2012-01-20,13,93,1
2012-01-20,14,9,31
2012-01-20,14,25,18
2012-01-20,15,5,95
2012-01-20,15,45,105
2012-01-20,15,49,1
2012-01-20,15,61,1
2012-01-20,16,16,39
2012-01-20,16,39,3
2012-01-20,17,9,83
2012-01-20,17,37,48
2012-01-20,17,48,109
2012-01-20,18,5,24
2012-01-20,18,37,7
2012-01-20,19,16,19
2012-01-20,19,39,3
2012-01-20,19,83,10
2012-01-20,20,5,63
2012-01-20,20,18,1
2012-01-20,20,41,16
2012-01-20,20,93,2
2012-01-20,21,5,39
2012-01-20,21,44,93
2012-01-20,22,9,60
2012-01-20,22,68,52
2012-01-20,22,93,5
2012-01-20,23,5,20
2012-01-20,23,29,1
2012-01-20,23,45,20
2012-01-20,23,56,8
2012-01-20,24,6,26
2012-01-20,24,43,78
2012-01-20,24,60,1
2012-01-20,25,9,108
2012-01-20,25,45,100
